package_id,package_type,shift,carrier,route_distance_km,packages_in_route,weather_risk,days_in_fc,double_scan,locker_issue,damaged_on_arrival,cr_number_missing
PackageID_4be6a805-3cda-4049-adb5-46a29ec76ef9,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_78860a5d-f80a-441f-bc2a-bbb938d73bb9,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_47df6653-83cc-4506-acd6-3fd968dbb6a3,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_750bba40-f0be-4356-9c51-b6a0edff37d5,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_ff0d396a-a051-4a9a-a1e5-3a4e31289ecd,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_8f49978f-100f-4f8c-8f04-df0f472a8d5f,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_a32ff15f-7723-4471-99cf-dbf8d3b1dd0c,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_badfcb8b-0506-4134-afa2-2075d59707c4,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_66ffa2d4-0a84-44a7-828c-396dff9854a8,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_a87b35b4-3722-4939-b7d8-eacf94592a44,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_6e3b05a6-0e24-4cf3-9f5a-48005ba92962,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_4699d819-8f48-4ef8-826b-0a488f5ccb5b,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_221720f7-42bf-4a9a-af23-eafc59a1043b,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_b2a5757c-64fe-4ef6-bead-beecbf8ad657,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_197e5fcf-0c36-41ba-9164-3641b7747153,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_81e23817-f4e7-43d9-9770-a667de7599ac,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_a07be046-2e2d-47a0-9ec9-4d20a60a1866,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_00a2e753-9dbd-41e7-84d8-fb7f9c6f7652,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_07ba2415-56e7-485c-b798-b30309d34c74,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_b511a7c8-0e09-486a-8c27-dd089e091ba2,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c87436ab-54db-4918-a192-488f980d2cce,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_edbe0a82-3aaa-46c0-802a-f9c2e113f0e2,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_9ae25b23-00f1-4190-b9a0-dfc7a21282e2,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_6ea217a8-467c-4676-ad68-05b7cc027395,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_d5e3275d-d824-4c65-aa92-029b2bb235be,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_db76dda7-0f24-4694-a318-1235bdc3cda1,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_30f36b9a-193c-4b5c-b9b6-3b7ebd051a1d,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c49fa4b7-b791-40c0-a86e-b26658811ddb,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_3e634f7f-8936-4ff4-86ee-8e5f53aafdd2,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_255cd2ee-f73d-4616-b7db-3a9f25252a4e,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_0b590a47-ea30-4985-b0b3-146bbb425d92,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_191f0a71-dd25-40b8-8149-91c9bf4e3fad,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_b750c23c-c755-4518-b5e6-c0d22a02a7cf,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_fd4bee86-b692-4c9f-bdc2-5fb71b40be19,standard,afternoon,carrier_A,33.57,276,low,0,0,0,1,1
PackageID_9e553503-8354-41dd-ac60-584aa8748897,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_310c41ff-fba3-444a-b0b4-378507e3d332,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_ba53863b-ee41-4c11-8729-3db58708b23b,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,0
PackageID_fde0a80b-57c3-4f8b-b33c-3a0fee2dec5b,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_2ed3dafd-bd98-4a3d-a861-ef7a9da41875,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_3d7341ae-ba98-4359-bcac-bc3dcd97b4e5,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_f705e789-a29d-4818-a293-0fb27526089a,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_e0c6c181-1292-48c4-99e5-420fa09a49bd,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_f76af5e5-93ab-4e20-8b38-0e893a24a46c,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_5e5d3827-9fe4-4c25-af1a-06449135be6b,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_7462ddf5-ba0a-4abd-9e72-73f4dfc38ed3,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_8544c67a-fc55-4cf8-bf65-8d18c07b6b7f,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_3287b8ba-80bc-4cc0-ad82-81336f773a2d,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_d75f1127-6482-4089-9316-a5ec7c455f5f,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_4ffc78d7-7b03-4555-b838-9a248b943086,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_7e68db99-ca07-4fb0-b315-e21205e11bcd,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_f4b73f03-5957-4baf-8113-f52b61cf9c30,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_7ec15e24-a786-40d8-a6c0-74249370cc8e,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_636088ad-832c-4536-8311-0406071b047d,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_8ab2997c-aabb-4319-9f71-0804403353dd,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_82e5d147-67e5-4d1d-87c5-1828c04742c6,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_3fbdb86d-d3b5-463c-81ad-9bdc08afde85,standard,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_6abc6832-1303-49dd-b770-310b07c728a0,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_7a3ace1e-db7b-4c4a-9b4b-9f2e3b6706b5,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c1e453db-5a6d-4371-8799-ef7f858fac97,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_eda2c327-0bcf-4c92-bfc9-dfb29419c8e6,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_2fb14d65-e0e1-4f82-b348-bcca04564b13,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_bb309dd7-7b1a-4902-99c2-abe4a38014ba,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_20ae264b-3525-4500-817b-347cc6ca2b91,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_c734cbd5-768c-4c20-81df-f366c776274a,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_899d538b-9b98-400f-a019-a3861a6bd45e,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_6da6fb1e-a321-4c8c-85d8-270941d52b00,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_4d7cf5c5-90dd-47c6-b997-e163e98f6dfe,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_831f78ce-50be-4ca2-84ee-7cd27c897a61,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_d010b65f-4ff4-4d9c-83d1-1712552412d4,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_fbd2132f-3e07-4d18-bddd-1681a521410c,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_80cffd51-3cc3-4f6e-9f50-d766f508212c,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_20eb3a52-0c1a-4ec9-895b-c45474bfd129,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_28a665b0-66e3-4d8a-a7fa-6de6ead630aa,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_52c58c26-0d61-46fe-830b-a7997b7caddd,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_5ca89540-d2fa-4253-bb81-dc895850e6ce,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_92078151-fa47-42b1-98c7-b6437725e756,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_c73ba993-485c-44f5-bedd-07f83c9ddabf,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_f07db802-5893-41bd-95b0-7ff50a44e7e0,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_7f258f46-82c4-4603-8546-3aa4db644c3a,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_df0e3e55-7cb9-4db0-a4b3-fe5592de0289,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_5130b12c-3d9f-4f81-bf84-6c2ccf070029,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_78c0a607-341e-403e-98b9-43f8a0967fec,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_394fc4df-5209-4dc9-a032-fec3d35652bc,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_85e61bec-e116-4ca7-90be-623b5c732cf8,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_b554a385-8eec-4d85-ae35-d88edaa91ab5,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_12a25f9a-2e68-4545-91d3-92e190f85d8f,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_b48ca8a4-4282-418b-8e08-18cb8e64c9ea,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_073047ba-6eb4-4278-8c58-1acab2b2e1fb,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_770b74f6-f45c-43ed-809f-6435fbc5359f,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_cd0714d5-6a6f-4820-81b6-459216012fbe,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_9512bc0f-ba17-4844-8ac7-e0f72e7fe08a,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_be6613ce-b211-4eeb-b6ec-22d5400c6d58,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_e6d5972c-5daa-4728-88ac-6fb8defcc6ba,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_34faf57c-bd73-4fe6-a362-fcaf90c88e62,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_e7adc6a3-5ea4-40ba-a648-5d4dd94929b6,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_4b463927-567a-4f28-8e17-e398c7241598,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e85927e6-e812-4654-a052-5ea866a36ab4,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_f990b32f-b6fc-44fc-86af-d30c2f2e78fc,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_652c3614-e0b3-42db-b21f-5a142e9ef6fb,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_d80a8b26-167d-4aa6-96cc-3371021968a4,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_2c39ca39-71fe-4e94-9503-d72c1e763bba,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e9910a09-8054-4c2e-ab2e-fd0ccbda4863,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_d6528509-81e5-43ba-a360-4df4d331e2c2,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_2e9d1e0f-403b-4dd8-8456-4e37bce0d1db,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_4fad601d-f566-4c58-a247-db1d3bb243be,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_21768305-5fc4-49d8-82de-cb7598c332ba,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_84fbe0a1-9c2d-4d5d-a2e3-fd4ce78123f0,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_5c1329fa-e0c9-4e7f-af5f-5b695a34b7b5,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_ffbf134e-7b45-4b84-927f-0859b17437dc,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_831d3d7f-2017-464d-96bb-f650e39f38cb,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_57c3dddb-883b-40b5-95bb-e3970c648ab4,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_8a7e804a-1f13-4deb-869c-8ba1499df57c,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_c03e534a-b2b7-445d-90a2-9c74c08e5181,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_982113df-4783-416c-ab50-10165e99cfbc,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_0cd4edbf-fee6-4e70-bd86-a10466f111db,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_a7aa3460-40e9-498e-a0cd-fa683728926c,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_8a106b89-cb06-403d-aa80-3a10ca4edfb2,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_d23c2b1a-6bb5-4444-b1ec-e479e41105f6,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_7d97bcb6-2114-4cd7-a93b-e40b0db589c3,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_efc87d52-1f07-4d39-aabe-2a78615515b4,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_e8da9d22-ebfe-4a7d-876a-fad664ee379f,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_f01aff96-cc90-44b0-9b34-f7d2b1116b0b,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_262890ce-ace8-450e-a035-446a55534479,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_c49295e3-f235-44e0-b3b2-7af6ad2e1f2e,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_c1b1ce07-c5e3-4ca1-a165-1705cad096c0,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_229d6135-f465-4adb-b126-b7848fc0430c,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_406fb0a2-5b30-42f7-9f90-83178ff8dabd,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_b591539f-7812-441c-adca-ad33f7272a4b,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_1ae01234-4c14-48d4-b4cf-eb8690983e71,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_939a536e-722f-47de-ba2e-ae29a31bc69e,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,0
PackageID_1195e40e-78f3-4e16-8a70-9e8f822c1458,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_2f83dab5-ec55-49fa-9a5e-87936b41b77f,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_d93d74bf-f73f-4507-a206-158b0d865287,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_53cd63e2-06cc-4198-a7ea-6c4c015ed6fe,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_9bf8ff08-2cf8-4227-9072-12bd85f75879,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_f8f08993-5088-4aba-946f-903bb2011a9b,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_867155cb-028e-42e8-b246-e64e3d441762,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_097adc40-8a82-4934-ac2e-030d9c564894,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_fc8e8275-7a5e-43aa-94e4-fde71a76883e,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_73c78b5a-faec-4fb6-bf06-abad01720ecb,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_4e821a4b-25a4-407d-b44a-09e0830375b1,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_4f758bf6-d92b-44d7-b222-d6c6ed9ae728,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_444b6f86-1add-4c39-949f-5ec80fb13a30,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_8c6406e9-c88d-4ac4-b2b8-056aae939ad7,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_cda4af7b-73c1-4c64-a9d5-23854798bc53,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_e017b770-b799-40de-b76b-e0da39953239,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_f1fcac50-2ff7-48e6-9ff1-22676bd0930b,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_c418b8b9-f735-4988-b4a8-8442a7a85f4b,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_9c6b6aea-d8e1-4c29-973e-3151816a2f4c,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_57ce1dd7-4785-4e01-9a96-e8ff85f20a7b,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_be852d1b-489e-4bc8-9970-1b566afb5dff,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_359674bc-fefc-42db-8b30-f50f20575d56,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_51d952e6-2cd2-42bf-bc81-88bf5c652b33,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_a4f90159-dccf-40b8-8456-8c512a1c6f04,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_516e130d-177c-4323-a25e-d00b61b3ce50,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c0482c4b-eecd-489d-90ae-b051ea2d7e43,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_6f6928e2-1eb8-4f5c-91ac-e496ce363388,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_56383088-c043-421a-8a20-062dec5c992e,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_9fe416bd-feb7-4f4f-829e-6496132a42c8,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,0
PackageID_58a6d41b-f692-45ae-937f-3c69a2c2348c,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_5b813189-26fb-405d-b508-5c964d4b684a,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_e2e1cfb4-9b7b-484b-b490-58a29c2eaacb,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_01f9f933-6981-423e-9f84-ea5280539d87,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_d30f677f-5bbc-4f4b-9644-cdbda7d7cb6b,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_1ae58c92-5c5b-4aea-b13d-4bfa732ac1ab,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_cea2b44c-ebf4-431b-b1cc-a153fd1df6a5,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_01fb97d8-82a2-448d-bd6e-51fe8a652064,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_2c04cae8-b530-42fa-8a29-02a45320af59,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_b31dbbe5-1173-4927-9ad0-85844a45bb91,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_d155a4dd-b0d3-4f5a-a127-197d5c2a6976,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_93813607-b5da-4bb8-8cde-e8df9b09efad,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_a8ea8cbd-e380-4f51-b9a3-c0502c29aa70,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_ef300c4d-85e0-4010-9ebf-1fe78c170ef2,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_4a92963d-60be-4b06-bad6-981d1b9b7295,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_649e8296-c693-48d4-9a7c-8a4974bc06e8,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_dedc9657-93e4-45bf-a2dd-1c744e4cb2ba,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_35300c86-96c6-47bd-818d-2adca88e9aa6,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_43f11e9a-6685-49ea-98ee-7c49ca6edceb,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_736c25c9-62be-43ea-93e8-43dbd8f6f158,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_7c6c5772-db94-4b9f-b399-b2b21318338f,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_44ea1e22-f368-4b55-a91b-51eee1c8f931,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_0ca3112b-be64-470a-940a-0626901ba8c7,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_052cc966-feab-4542-a246-b0ebfcfa11d2,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_32645ec3-c40c-4d5a-845d-f6fd8d3191be,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_29817973-8bb1-4126-bf89-bf024908aa43,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_2097b3b2-7231-4c7d-b425-3650061dd7cf,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_eef5348f-8679-48c6-9ea2-17f14f85a36a,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_03f3964e-dc21-4f7f-b214-10bfa9896da3,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_68e349f3-2b6e-45b6-9e48-60e0dc356a32,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_98a21a7b-4795-4844-9a10-7dc4f1768f12,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_f0f34a05-5434-4a6a-ba53-fa7b814e1533,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_1c67e711-449e-4eab-90b6-c3a03dbcbda5,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_6006f957-34db-49fd-86c9-8db0d61fe738,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_6ee57251-2191-49fc-8438-6277e1c236d1,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_6f685603-2509-41f0-9214-8a5ee80bd00c,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_56c31bfc-918a-4c4b-89ec-0fe82a4a23e4,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_974a2f89-3aae-4b34-ab30-b5b81ec67716,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_16a33c4e-c4a3-46c1-95a9-9a686d59918f,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_c9418700-0935-4ed3-95d0-2a91cc58a72c,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_eff13c49-48c6-452e-8baf-a646e143ee81,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_fb35383d-c472-44f3-ba18-0d7e281f16d2,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_a4fb4520-9eda-4382-bf6a-5edca2af9afc,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_4b43d8d4-878f-4172-90ff-21a24a46cb6e,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_67cc87b1-9932-4669-92d4-49ddf9b44b36,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e92fd7ee-ec23-4fbb-bbd3-cfaac7b52707,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,0
PackageID_ec1447b3-ecb6-4bcc-b5c0-8bcb343e8253,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_c055ad75-7cf6-4130-ae45-2da948e4dcca,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_db996d82-3e70-4138-87a2-ac5779c96cdb,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_df97c73d-d1d7-4b95-80a7-ca83765c71a5,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_747c5375-79ef-4de6-9de8-7851ded03f6e,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_87cc79a8-b76f-4f22-9e42-b1611eeb556d,standard,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_d3e748cc-b359-416e-81b3-7212fa9c43f0,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_7c84cfd7-fdf7-49df-9fa3-03dfce3dbd14,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_b86c4fbb-e30d-42e8-968f-f6d20174f5ca,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_860bcd96-3525-4cce-8947-c0a239dbf06c,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_d2585e10-c77b-4f9e-8235-d47390b4fd52,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
